Nama SPKLU,Alamat,Waktu Operasi,Jam Buka,Jarak,Konektor,Charging Slots,Ketersediaan,Timestamp
SPKLU OPI MALL,"Jalan Gubernur H.A.Bastari, Sungai Kedukan, Kec. Rambutan Kab. Banyu Asin Provinsi Sumsel",Buka 24 Jam,5.00,493.47 km,1/2 Konektor Tersedia,"('22 kW', '30 kW')","(0, 1)",2025-05-17 15:50:44
SPKLU REST AREA KM 49-A LAMPUNG,"REST AREA KM 49A JL TRANS SUMATERA, LAMPUNG",Buka 24 Jam,3.94,745.25 km,2/2 Konektor Tersedia,"('A CCS2', 'B CCS2')","(1, 1)",2025-05-17 16:14:49
SPKLU PLN ULP INDARUNG,"Jl. Padang - Bengkulu, Batung Taba Nan XX, Kec. Lubuk Begalung, Kota Padang, Sumatera Barat 25154",Buka 24 Jam,5.00,127.10 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:24:02
SPKLU Terrace 8 Suvarna Sutera,"Wana Kerta, Sindang Jaya, Tangerang Regency, Banten 15560",Buka 24 Jam,4.57,870.91 km,2/2 Konektor Tersedia,"('7 kW', '22 kW')","(1, 1)",2025-05-17 16:32:42
SPKLU PLN ULP KOTA BARAT,"Jl. Dirgantara Timur No.59, Sidomulyo Tim., Kec. Marpoyan Damai, Kota Pekanbaru, Riau 28289",Buka 24 Jam,5.00,84.43 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:14:34
SPKLU PLN UP3 PADANGSIDIMPUAN,"Jl. Raja Inal Siregar No.11A, Batunadua Jae, Kec. Padangsidimpuan Batunadua, Kota Padang Sidempuan, Sumatera Utara 22733",Buka 24 Jam,5.00,292.19 km,2/2 Konektor Tersedia,"('30 kW', '22 kW')","(1, 1)",2025-05-17 15:33:52
SPKLU PLN ULP KOTANOPAN,"Jl. Lintas Medan, Padang Bulan, Kec. Kotanopan, Kabupaten Mandailing Natal, Sumatera Utara 22994",Buka 24 Jam,5.00,203.96 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:30:06
SPKLU PLN ULP PANGKALAN KERINCI,"JL. Akasia, Pangkalan Kerinci Bar., Kec. Pangkalan Kerinci, Kabupaten Pelalawan, Riau",Buka 24 Jam,5.00,95.42 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:18:16
SPKLU PLN ULP MEDAN TIMUR,"Jl. Durung, Sidorejo Hilir, Kec. Medan Tembung, Kota Medan, Sumatera Utara 20222",Buka 24 Jam,4.79,518.20 km,0/2 Konektor Tersedia,"('22 kW', '22 kW')","(0, 0)",2025-05-17 15:56:52
SPKLU KORDA ALUE BILIE,"Desa Tuwi Buya, Kec. Darul Makmur, Kabupaten Nagan Raya, Aceh 23662",Buka 24 Jam,0.00,711.36 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:10:19
SPKLU KANTOR DINAS ESDM,"Jl. Angkatan 45 No.2440, Palembang, Sumatera Selatan",Buka 24 Jam,0.00,485.18 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-17 15:47:52
SPKLU PLN ULP PRABUMULIH,"Jl. Diponegoro, Muara Dua, Kec. Prabumulih Timur,  Kota Prabumulih, Sumatera Selatan",Buka 24 Jam,5.00,477.96 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:46:30
SPKLU PLN UIP SBS,"Jl. Residen Abdul Rozak, Palembang, Sumatera Selatan",Buka 24 Jam,5.00,487.17 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-17 15:49:23
SPKLU PLN ULP PAGAR ALAM,"Jalan Ulu Rurah, Pagar Alam Selatan, Kota Pagar Alam, Sumatera Selatan",Buka 24 Jam,0.00,469.11 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:45:36
SPKLU PLN ULP SEI RAMPAH,"Jl. Medan - Tebing Tinggi No.300, Firdaus, Kec. Sei Rampah, Kabupaten Serdang Bedagai, Sumatera Utara 20995",Buka 24 Jam,0.00,481.83 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:46:46
SPKLU PLN ULP MUARA SABAK,"Jl‎. ‎Sultan Thaha‎, ‎Tanjung Jabung Timur‎, ‎36761‎",Buka 24 Jam,0.00,295.86 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:34:48
SPKLU PLN RS SITI RAHMAH,"Jl. By Pass No.KM.15, Aie Pacah, Kec. Koto Tangah, Kota Padang, Sumatera Barat 25586",Buka 24 Jam,0.00,122.00 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-17 15:21:53
SPKLU PLN UP3 CIKUPA,"Jl. Raya Serang , KM 17,2 Cikupa, Kabupaten Tangerang, Banten 15710",Buka 24 Jam,5.00,875.23 km,2/2 Konektor Tersedia,"('7 kW', '22 kW')","(1, 1)",2025-05-17 16:35:28
SPKLU PLN Kantor Jaga Kelapa Kampit,"Mayang, Kec. Klp. Kampit, Kabupaten Belitung Timur, Kepulauan Bangka Belitung",Buka 24 Jam,0.00,801.45 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:19:23
PLN Kantor Jaga Belinyu,"Kuto Panji, Kec Belinyu (Kantor Jaga Belinyu) Kabupaten Bangka, Kepulauan Bangka Belitung",Buka 24 Jam,4.33,522.07 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:59:05
SPKLU PLN REST AREA KM 65B,"Tanah Raja, Kec. Sei Rampah, Kabupaten Serdang Bedagai, Sumatera Utara 20986",Buka 24 Jam,5.00,489.04 km,1/2 Konektor Tersedia,"('100 kW', '100 kW')","(0, 1)",2025-05-17 15:50:04
SPKLU WISMA PLN BUKITTINGGI,"Jl. Ahmad Karim No.16, Benteng Ps. Atas, Kec. Guguk Panjang, Kota Bukittinggi, Sumatera Barat 26136",Buka 24 Jam,4.88,104.35 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:19:08
SPKLU PLN ULP KENTEN,"Palembang, Suka Maju, Kec. Sako, Kota Palembang, Sumatera Selatan 30961",Buka 24 Jam,0.00,484.57 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:47:36
SPKLU REST AREA 43 MERAK,"Jalan Tol Tangerang Merak KM 43, Kec. Balaraja Kab. Tangerang",Buka 24 Jam,4.39,866.95 km,3/5 Konektor Tersedia,"('7 kW', '30 kW', '30 kW')","(1, 1, 1)",2025-05-17 16:30:10
SPKLU PLN ULP PASIR PANGARAIAN,"Jl. Koperasi No.3, Pasir Pengaraian, Rambah Tengah Utara, Kabupaten Rokan Hulu, Riau",Buka 24 Jam,5.00,168.75 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-17 15:28:24
SPKLU PLN HOTEL HARPER MEDAN,"Jl. K.H. Wahid Hasyim No.53 / 72, Babura, Kec. Medan Baru, Kota Medan, Sumatera Utara 20154",Buka 24 Jam,5.00,518.33 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:57:02
SPKLU TERRACE 9C SUVARNA SUTERA,"Jl. Suvarna Sutera Boulevard, Wanakerta Kec. Cikupa Kab. Tangerang",Buka 24 Jam,4.80,870.59 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:31:57
SPKLU PLN ULP BATUSANGKAR,"Jl. Ps. Papan, Baringin, Kec. Lima Kaum, Kabupaten Tanah Datar, Sumatera Barat 27212",Buka 24 Jam,5.00,81.64 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:13:42
SPKLU SARUNI JAYA SWALAYAN,"Jl. Raya Labuan - Pandeglang, Saruni, Kec. Majasari Kabupaten Pandeglang, Banten",Buka 24 Jam,5.00,854.51 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:27:08
SPKLU PLN ULP KUTACANE,"Jl. Perapat Hulu, Babussalam, Aceh Tenggara, Aceh 24651",Buka 24 Jam,0.00,568.88 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:02:05
SPKLU MALL SAMANEA,"Jl. Suvarna Sutera Boulevard, Pasar Gadung Kec. Cikupa, Kab. Tangerang",Buka 24 Jam,4.91,874.51 km,1/3 Konektor Tersedia,(),(),2025-05-17 16:34:54
SPKLU PLN ULP SINABANG,"Suka Karya, Simeulue Timur, Simeulue Regency, Aceh 24782",Buka 24 Jam,0.00,627.96 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:06:44
SPKLU EV LOKA LANDS END PIK 2,"JL Yos Sudarso, Pasir Putih, Kabupaten Tangerang 15211",Buka 24 Jam,3.30,879.94 km,4/4 Konektor Tersedia,"('22 kW', '22 kW', '22 kW', '22 kW')","(1, 1, 1, 1)",2025-05-17 16:41:15
SPKLU HOTEL SANTIKA LAHAT,"Jl. Lubuk Beringin No.138, Kel.Manggul, Kec. Lahat, Kabupaten Lahat, Sumatera Selatan",Buka 24 Jam,5.00,461.75 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:44:42
SPKLU KANTOR UP3 METRO,"Jl. Letjend Alamsyah Ratu Prawira Negara, Metro, Kec. Metro Pusat, Kota Metro, Lampung 34124",Buka 24 Jam,5.00,697.06 km,2/2 Konektor Tersedia,"('50 kW', '50 kW')","(1, 1)",2025-05-17 16:09:23
SPKLU UNAND,"Jl. Lingkar Universitas Andalas, Limau Manis, Kec. Pauh, Kota Padang, Sumatera Barat 25176",Buka 24 Jam,4.75,118.06 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-17 15:21:07
SPKLU PLN UP3 BANTEN UTARA,"Jl. P. Diponegoro No. 2 Serang, Banten",Buka 24 Jam,4.60,840.82 km,3/3 Konektor Tersedia,"('22 kW', '22 kW', '7 kW')","(1, 1, 1)",2025-05-17 16:23:54
SPKLU PLN UP3 BANGKA,"Jl. Jendral Sudirman No.180, Selindung Baru, Kec. Gabek, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33172",Buka 24 Jam,5.00,571.64 km,2/2 Konektor Tersedia,"('100 kW', '100 kW')","(1, 1)",2025-05-17 16:02:31
SPKLU CityView Medan,"Jl. Komodor Muda Adi Sucipto, Suka Damai, Kec. Medan Polonia, Kota Medan, Sumatera Utara",Buka 24 Jam,4.23,514.87 km,1/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(0, 1, 0)",2025-05-17 15:53:57
SPKLU PLN Universitas Negeri Padang,"Padang, Air Tawar Bar., Kec. Padang Utara, Kota Padang, Sumatera Barat 25173",Buka 24 Jam,5.00,126.68 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:22:50
SPKLU IDD PIK 2,"IDD (Indonesia Design District) PIK 2, Jl M.H. Thamrin No.61 Blok T2 Unit 52, Salembaran, Kec. Kosambi, Kabupaten Tangerang, Banten 15214",Buka 24 Jam,4.54,876.05 km,0/3 Konektor Tersedia,"('22 kW', '25 kW', '25 kW')","(0, 0, 0)",2025-05-17 16:37:05
SPKLU Apartemen Aeropolis,"Jl. Aeropolis, RT.001/RW.004, Banten, Kec. Neglasari, Kota Tangerang, Banten 15129",Buka 24 Jam,4.47,878.14 km,2/3 Konektor Tersedia,"('25 kW', '25 kW', '22 kW')","(1, 1, 0)",2025-05-17 16:39:16
SPKLU PLN ULP PARIAMAN,"Pd. II, Kec. Pariaman Tengah, Kota Pariaman, Sumatera Barat 25513",Buka 24 Jam,5.00,137.59 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:25:45
SPKLU PLN UP3 LANGSA,"Jl. Jend. Ahmad Yani No.6, Gp. Jawa, Langsa Kota, Aceh",Buka 24 Jam,4.50,642.87 km,2/3 Konektor Tersedia,"('22 kW', '100 kW', '100 kW')","(0, 1, 1)",2025-05-17 16:07:13
SPKLU HOTEL NIAGARA PARAPAT,"Jl. Pembangunan No.1, Parapat, Kec. Girsang Sipangan Bolon, Kabupaten Simalungun, Sumatera Utara 21174",Buka 24 Jam,4.00,417.86 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:41:51
SPKLU SPBU Benteng Betawi,"Jl. Benteng Betawi, Tanah Tinggi, Kec. Tangerang, Kota Tangerang, Banten",Buka 24 Jam,4.40,882.22 km,2/2 Konektor Tersedia,"('22 kW', '25 kW')","(1, 1)",2025-05-17 16:44:11
SPKLU PLN ULP KABANJAHE,"Jl. Veteran, Sumber Mufakat, Kec. Kabanjahe, Kabupaten Karo, Sumatera Utara 22152",Buka 24 Jam,5.00,488.07 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:49:38
SPKLU PLN UP3 MEMPAWAH,"Jl. Gusti M. Taufik, Terusan, Kec. Mempawah Hilir, Kab. Mempawah, Kalimantan Barat 78912",Buka 24 Jam,0.00,855.19 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:27:18
SPKLU REST AREA KM 311 PALEMBANG,Ruas Tol Terbangi Besar - Pematang Panggang  - Kayu Agung,Buka 24 Jam,4.33,535.85 km,2/3 Konektor Tersedia,"('22 kW', '120 kW', '120 kW')","(1, 1, 0)",2025-05-17 16:00:15
SPKLU KANTOR GUBERNUR BABEL,"Jl. Pulau Bangka, Air Itam, Kec. Bukitintan, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33684",Buka 24 Jam,5.00,578.43 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:04:29
SPKLU PLN ULP SICINCIN,"Jl. Raya Padang - Bukittinggi Utara PLN No.km.46, Sicincin, Kec. Enam Lingkung, Kabupaten Padang Pariaman, Sumatera Barat",Buka 24 Jam,5.00,119.05 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:21:17
SPKLU PLN ULP LABUAN,"Jl. Raya Jend. Sudirman, Labuan, Kec. Labuan, Kabupaten Pandeglang, Banten 42264",Buka 24 Jam,5.00,840.94 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:24:04
SPKLU REST AREA KM 68 B Tol Merak - Tangerang,"Banjaragung, Kec. Cipocok Jaya, Kota Serang, Banten 42122",Buka 24 Jam,3.55,845.84 km,5/5 Konektor Tersedia,"('60 kW', '60 kW', '22 kW', '30 kW', '30 kW')","(1, 1, 1, 1, 1)",2025-05-17 16:25:14
SPKLU PLN ULP BINTAN CENTER,"Jl. D.I. Panjaitan No.km 9, Air Raja, Kec. Tanjungpinang Tim., Kota Tanjung Pinang, Kepulauan Riau 29125",Buka 24 Jam,5.00,379.92 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:39:21
SPKLU REST AREA KM 116 B LAMPUNG TENGAH,"SPKLU Rest Area km 116 B, Bumi Ratu Nuban, Lampung Tengah",Buka 24 Jam,4.66,687.07 km,3/3 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:08:57
SPKLU PLN PDKB BANTEN UTARA,"Jl. Raya Serang Pandeglang, Cipare, Kota Serang, Banten",Buka 24 Jam,4.00,842.18 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-17 16:24:18
SPKLU CENTRE POINT PIK 2,"Kawasan Centre Point Pantai Indak Kapuk 2, Kec. Kosambi Kab. Tangerang",Buka 24 Jam,3.71,875.25 km,0/2 Konektor Tersedia,"('A CCS2', 'B CCS2')","(0, 0)",2025-05-17 16:35:38
SPKLU PLN ULP PERAWANG,"Jl. Moh. Ali, Perawang Bar., Kec. Tualang, Kabupaten Siak, Riau",Buka 24 Jam,0.00,109.12 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-17 15:20:15
SPKLU Rest Area KM 172-B Tulang Bawang Barat,"Rest Area KM 172-B Tulang Bawang Barat, Lampung",Buka 24 Jam,4.44,644.04 km,4/4 Konektor Tersedia,"('22 kW', '50 kW', '50 kW', '22 kW')","(1, 1, 1, 1)",2025-05-17 16:07:32
SPKLU Drive Thru Komasda,"Jl. Ahmad Yani, Tanjung Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33412",Buka 24 Jam,5.00,757.99 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:16:19
SPKLU BANDARA SMB II PALEMBANG,"Jl. Bandara Sultan Mahmud Badaruddin II, Talang Betutu, Kec. Sukarami, Kota Palembang",Buka 24 Jam,4.52,476.31 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-17 15:46:14
SPKLU PLN HOME SMART MEDAN,"Jl. Gatot Subroto No.102, Sei Putih Bar., Kec. Medan Petisah, Kota Medan, Sumatera Utara 20118",Buka 24 Jam,4.75,519.56 km,1/1 Konektor Tersedia,"('25 kW',)","(1,)",2025-05-17 15:57:49
SPKLU PLN ULP CILEGON,"Jl. Achmad Yani No. 57, Sukmajaya, Kec Jombang Kota Cilegon, Banten 42416",Buka 24 Jam,4.71,825.96 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:21:44
SPKLU IBI DARMAJAYA,"Jl. ZA. Pagar Alam No.93, Gedong Meneng, Kec. Rajabasa, Kota Bandar Lampung, Lampung 35141",Buka 24 Jam,4.00,714.39 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:10:48
SPKLU PLN UIW SUMBAR,"Jl. Dr. Wahidin No. 8 Sawahan, Kota Padang, Sumatera Barat",Buka 24 Jam,4.91,127.60 km,3/3 Konektor Tersedia,"('22 kW', '60 kW', '60 kW')","(1, 1, 1)",2025-05-17 15:24:28
SPKLU MASJID PLN UID S2JB,Jalan Kapten A. Rivai No. 37 Palembang,Buka 24 Jam,0.00,485.85 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-17 15:48:21
SPKLU HOTEL ASTON SERANG,"Jl. Syekh Moh. Nawawi Albantani No. 29, Cilaku, Kec. Curug, Kota Serang",Buka 24 Jam,5.00,846.76 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-17 16:26:08
SPKLU Eco Business Park,Jl. Imam Bonjol No. 8 Bojong Jaya Kec. Karawaci Kota Tangerang,Buka 24 Jam,4.84,882.15 km,3/3 Konektor Tersedia,"('22 kW', '7 kW', '7 kW')","(1, 1, 1)",2025-05-17 16:43:33
SPKLU Yaski (Heartline),"Jl. Permata Sari No. 1000, Binong, Kec. Curug, Kab. Tangerang, Banten",Buka 24 Jam,4.91,881.84 km,1/2 Konektor Tersedia,"('22 kW', '22 kW')","(0, 1)",2025-05-17 16:42:49
SPKLU PLN ULP DOLOK SANGGUL,"Jl. Dolok Sanggul - Sidikalang, Lumban Tobing, Kec. Dolok sanggul, Kabupaten Humbang Hasundutan, Sumatera Utara 22457",Buka 24 Jam,5.00,401.17 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:40:13
SPKLU PLN UPK Bangka Belitung,Jl. Lintas Timur Desa Air Anyir Kec. Merawang Kabupaten Bangka Prov. Kep. Bangka Belitung,Buka 24 Jam,5.00,574.73 km,1/1 Konektor Tersedia,"('25 kW',)","(1,)",2025-05-17 16:03:37
SPKLU PLN ULP PERDAGANGAN,"Jl. Rajamin Purba, Perdagangan I, Kec. Bandar, Kabupaten Simalungun, Sumatera Utara 21184",Buka 24 Jam,0.00,439.21 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:43:36
SPKLU Pelindo Regional 2 Tanjung Pandan,"Jl. Pelabuhan Tanjungpandan No.1, Tj. Pandan, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33411",Buka 24 Jam,5.00,754.83 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:15:15
SPKLU DBROTHERS,"Jl. Tani No.20, Pasiran, Kec. Singkawang Bar., Kota Singkawang, Kalimantan Barat",Buka 24 Jam,5.00,862.38 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:27:54
SPKLU PLN ULP KOTA PINANG,"Jl. Lintas Sumatra, Kota Pinang, Kec. Kota Pinang, Kab. Labuhanbatu Selatan, Sumatera Utara 21464",Buka 24 Jam,0.00,275.77 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:33:22
SPKLU PLN ULP MUARA AMAN,"Jalan Pangeran Zainal Abidin , Kab. Lebong, Bengkulu",Buka 24 Jam,0.00,330.53 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:36:27
SPKLU PLN ULP SEKAYU,"Jl. Kopral Hanafiah, Serasan Jaya, Kec. Sekayu, Kabupaten Musi Banyuasin, Sumatera Selatan 30711",Buka 24 Jam,5.00,403.37 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:40:39
SPKLU MALL BOEMI KEDATON,"Jl. Teuku Umar No.1, Labuhan Ratu, Kec. Kedaton, Kota Bandar Lampung, Lampung 35132",Buka 24 Jam,3.63,715.39 km,2/2 Konektor Tersedia,"('25 kW', '22 kW')","(1, 1)",2025-05-17 16:11:07
SPKLU PLN S2JB Demang,"Jalan Demang Lebar Daun No. 170 Palembang, Sumatera Selatan",Buka 24 Jam,4.74,484.00 km,3/4 Konektor Tersedia,"('30 kW', '22 kW', '60 kW', '60 kW')","(1, 1, 1, 0)",2025-05-17 15:47:26
SPKLU PLN KP PANTI,"Jl lintas Panti, Panti, Kabupaten Pasaman, Sumatera Barat 26352",Buka 24 Jam,0.00,157.11 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:27:55
SPKLU HOTEL ASTON ANYER,"Jl. Raya Karang Bolong No 139, Karang Suraga, Kec. Cinangka, Kab Serang Banten",Buka 24 Jam,4.76,822.56 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-17 16:21:28
SPKLU HOTEL MAHKOTA SINGKAWANG,"Jl. P. Diponegoro No.1, Pasiran, Kec. Singkawang Bar., Kota Singkawang, Kalimantan Barat 79122",Buka 24 Jam,5.00,863.82 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:28:29
SPKLU RUMAH BUMN JAMBI,Jl. Sukarno Hatta No.35-36 Paal Merah Pasir Putih Jambi Selatan Jambi,Buka 24 Jam,5.00,298.78 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-17 15:35:46
SPKLU PLN UID LAMPUNG,"Jl. ZA. Pagar Alam No.5, Rajabasa, Kota Banjar Lampung, Lampung 35144",Buka 24 Jam,4.85,711.78 km,3/3 Konektor Tersedia,"('100 kW', '100 kW', '22 kW')","(1, 1, 1)",2025-05-17 16:10:33
SPKLU PLN ULP TELUK SEGARA,Jl. Prof Dr. Hazairin No. 8 Teluk Segara Bengkulu,Buka 24 Jam,5.00,402.66 km,3/3 Konektor Tersedia,"('22 kW', '60 kW', '60 kW')","(1, 1, 1)",2025-05-17 15:40:23
SPKLU PLN KTR WALI KOTA PADANG PANJANG,"Silaing Bawah, Kota Padang Panjang, Sumatera Barat",Buka 24 Jam,4.83,103.93 km,2/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(0, 1, 1)",2025-05-17 15:18:42
SPKLU PLN GRAND MERCURE MEDAN,"Jl. Sutomo No.1, Perintis, Kec. Medan Tim., Kota Medan, Sumatera Utara 20235",Buka 24 Jam,5.00,518.39 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:57:18
SPKLU Rest Area KM 33 B Tol Bakauheni-Terbanggi Besar,"Rest Area KM 33 B Tol Bakauheni-Terbanggi Besar, Suka Tani, Kec. Kalianda, Kabupaten Lampung Selatan, Lampung 35551",Buka 24 Jam,4.00,761.19 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:17:37
SPKLU RS BUDI ASIH SERANG,"Jl. KH. Sochari No. 39, Sumurpecung, Kec. Serang, Kota Serang, Banten",Buka 24 Jam,4.25,842.23 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:24:34
SPKLU PLN ULP KOTABARU,"‎‎Jl‎.  ‎Nuri Jelutung‎, ‎Kota Jambi‎, ‎36133‎",Buka 24 Jam,4.00,296.57 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:35:30
SPKLU PLN JAGA JEBUS,"Jl. Raya jebus Dn. Tambang 6, Ds. Mislak Kec. Jebus Kab. Bangka Barat",Buka 24 Jam,5.00,488.94 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:49:48
SPKLU PLN ULP MUKOMUKO,"Jl. R.A. Kartini No.8, Pd. Batu, Kec. Kota Mukomuko, Kabupaten Mukomuko, Bengkulu",Buka 24 Jam,0.00,255.30 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:32:30
SPKLU PLN KANTOR BUPATI PESSEL,"Jl. Agus Salim, Painan, Kec. Iv Jurai, Kabupaten Pesisir Selatan, Sumatera Barat 25651",Buka 24 Jam,5.00,143.56 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-17 15:27:03
SPKLU Fairfield Hotel Belitung,"Jl. Pattimura No.1, Tj. Pendam, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung",Buka 24 Jam,0.00,754.02 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 16:14:59
SPKLU KANTOR BUPATI PASAMAN,"Jl. Jend. Sudirman, Pauah, Kec. Lubuk Sikaping, Kabupaten Pasaman, Sumatera Barat 26318",Buka 24 Jam,0.00,134.92 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:25:19
SPKLU Perum Akasia MC,"Griya Inti Sentosa, Jl. Akasia Bukit Golf Mediterania",Buka 24 Jam,4.18,883.89 km,4/4 Konektor Tersedia,"('22 kW', '22 kW', '22 kW', '22 kW')","(1, 1, 1, 1)",2025-05-17 16:47:16
SPKLU PLN ULP RENGAT KOTA,"Jl. Laksamana Laut Yos Sudarso, Sekip Hulu, Kec. Rengat, Kabupaten Indragiri Hulu, Riau 29314",Buka 24 Jam,0.00,138.65 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:25:56
SPKLU Rest Area KM 70  Serang - Panimbang,"Jl. Tol Serang Panimbang KM 70, Mongpok Kec. Cikeusal Kab. Serang",Buka 24 Jam,0.00,853.74 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-17 16:26:42
SPKLU SKAY WAY COFFEE,"Jl. Raya Bukittinggi - Payakumbuh No.233, Pakan Sinayan, Kec. Payakumbuh Bar., Kota Payakumbuh, Sumatera Barat 26224",Buka 24 Jam,5.00,73.92 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:10:57
SPKLU PLN ULP TEMBILAHAN,"Jl. Gn. Daek, Tembilahan Kota, Kec. Tembilahan, Kabupaten Indragiri Hilir, Riau",Buka 24 Jam,4.83,205.68 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-17 15:30:48
SPKLU PLN ULP LABUHAN,"Jl. KL. Yos Sudarso, M A B A R, Kec. Medan Deli, Kota Medan, Sumatera Utara 20242",Buka 24 Jam,5.00,525.58 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-17 15:59:31
