Nama SPKLU,Alamat,Waktu Operasi,Jam Buka,Jarak,Konektor,Charging Slots,Ketersediaan,Timestamp
SPKLU PLN UP3 CIKUPA,"Jl. Raya Serang , KM 17,2 Cikupa, Kabupaten Tangerang, Banten 15710",Buka 24 Jam,5.00,833.41 km,1/2 Konektor Tersedia,"('7 kW', '22 kW')","(1, 0)",2025-05-15 11:22:58
SPKLU PLN HILLPARK SIBOLANGIT,"Jl. Jamin Ginting, Sikeben, Kec. Sibolangit, Kabupaten Deli Serdang, Sumatera Utara 20357",Buka 24 Jam,3.50,539.72 km,1/1 Konektor Tersedia,"('25 kW',)","(1,)",2025-05-15 10:39:38
SPKLU PLN UP3 BANTEN SELATAN,"Jl. RT Hardiwinangun No.41, Rangkasbitung Banten 42312",Buka 24 Jam,4.94,827.09 km,2/2 Konektor Tersedia,"('25 kW', '22 kW')","(1, 1)",2025-05-15 11:16:21
SPKLU PLN ULP MUARA BELITI,"Desa Muara Beliti Baru, Muara Beliti, Kab.Musi Rawas  Sumsel  31661",Buka 24 Jam,0.00,343.96 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:18:44
SPKLU Maggiore Junction,"Cihuni, Pagedangan, Tangerang Regency, Banten 15332",Buka 24 Jam,1.00,846.79 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 11:42:59
SPKLU PLN UP3 LHOKSEUMAWE,"JL. Merdeka, No. 2, Cunda, Lhokseumawe, Aceh",Buka 24 Jam,4.91,801.02 km,2/2 Konektor Tersedia,"('100 kW', '100 kW')","(1, 1)",2025-05-15 11:06:56
SPKLU PLN ULP PENDOPO,"Jalan Merdeka Talang Ubi Selatan Pendopo, Kab. Penukal Abab Lematang Ilir, Sumatera Selatan 31212",Buka 24 Jam,0.00,394.86 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:20:48
SPKLU LAMPUNG CITY MALL,"Jl. Yos Sudarso No.80, Bumi Waras, Kec. Bumi Waras, Kota Bandar Lampung",Buka 24 Jam,4.82,682.12 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:55:12
SPKLU PLN ULP KISARAN,"Jl. Listrik No.1, Tegal Sari, Kec. Kota Kisaran Barat, Kabupaten Asahan, Sumatera Utara 21211",Buka 24 Jam,3.58,442.45 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:27:35
SPKLU PLN ULP KABANJAHE,"Jl. Veteran, Sumber Mufakat, Kec. Kabanjahe, Kabupaten Karo, Sumatera Utara 22152",Buka 24 Jam,5.00,530.14 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:38:19
SPKLU PLN ULP JEURAM,"Desa Simpang Peut, Kec. Kuala, Kabupaten Nagan Raya, Aceh 23681",Buka 24 Jam,0.00,785.09 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 11:04:53
SPKLU PLN ULP SIJUNJUNG,"Muaro, Kecamaten Sijunjung, Kabupaten Sijunjung, Sumatera Barat 27513",Buka 24 Jam,5.00,88.56 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 09:49:32
SPKLU PLN UP3 LANGSA,"Jl. Jend. Ahmad Yani No.6, Gp. Jawa, Langsa Kota, Aceh",Buka 24 Jam,4.50,682.89 km,3/3 Konektor Tersedia,"('22 kW', '100 kW', '100 kW')","(1, 1, 1)",2025-05-15 10:55:49
SPKLU PLN ULP SEI RAMPAH,"Jl. Medan - Tebing Tinggi No.300, Firdaus, Kec. Sei Rampah, Kabupaten Serdang Bedagai, Sumatera Utara 20995",Buka 24 Jam,0.00,519.59 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:34:39
SPKLU PT SPE,"Pegadungan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta",Buka 24 Jam,0.00,839.02 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-15 11:27:36
SPKLU KFC BUMI INDAH,"Jl. Raya Bumi Indah, Kuta Jaya, Kec. Ps. Kemis, Kabupaten Tangerang, Banten 15560",Buka 24 Jam,4.20,832.81 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-15 11:21:13
SPKLU PLN ULP Tanjungpinang Kota,"Jalan Ir Sutami, Kelurahan Tanjung Pinang Timur, Kecamatan Bukit Bestari Kota Tanjungpinang Provinsi Kepulauan Riau",Buka 24 Jam,5.00,338.55 km,2/2 Konektor Tersedia,"('22 kW', '4 kW')","(1, 1)",2025-05-15 10:17:54
SPKLU SIDE WALK COFFEE,"Jl. Jendral Sudirman.279 Payolinyam, Kaning Bukik, Kota Payakumbuh, Sumatera Barat 26217",Buka 24 Jam,0.00,121.50 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 09:56:24
SPKLU PLN UP3 PEKANBARU,Jl. DR Setia Budhi No 57 Pekanbaru,Buka 24 Jam,4.81,109.82 km,2/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 0)",2025-05-15 09:53:50
SPKLU Rest Area KM 20 A Tol Bakauheni-Terbanggi Besar,"Rest Area KM 20 A Tol Bakauheni-Terbanggi Besar, Kuripan, Kec. Penengahan, Kabupaten Lampung Selatan, Lampung 35592",Buka 24 Jam,4.85,732.83 km,3/3 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 11:00:47
SPKLU AZ-KO,"Jl Raya Citra, Tegal Alur, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta",Buka 24 Jam,5.00,840.30 km,2/3 Konektor Tersedia,"('22 kW', '22 kW', '22 kW')","(1, 0, 1)",2025-05-15 11:31:13
SPKLU PLN ULP UJUNG BATU,"Jl. Raya Ujung Batu - Bonai Darussalam, Ngaso, Kec. Ujung Batu, Kabupaten Rokan Hulu, Riau",Buka 24 Jam,5.00,181.85 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:07:54
SPKLU PLN ULP MUARA DUA,"Jl. Ahmad Yani No.102, Bumi Agung, Kec. Muara Dua, Kabupaten Ogan Komering Ulu Selatan, Sumatera Selatan 32211",Buka 24 Jam,0.00,525.83 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:36:34
SPKLU Transmart Graha Raya,"Jl. Boulevard Graha Raya, Bintaro, Paku Jaya, Kec. Serpong Utara, Kota Tangerang Selatan, Banten 15324",Buka 24 Jam,4.73,847.14 km,1/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 0)",2025-05-15 11:44:06
SPKLU Taman AeroSport,"Jl. Kaharuddin Nst No.169c, Perhentian Marpoyan, Kota Pekanbaru, Riau",Buka 24 Jam,0.00,102.36 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 09:51:12
SPKLU PLN UP3 SOLOK,"Jl. Prof Dr Hamka, Kota Solok, Sumatera Barat",Buka 24 Jam,4.85,125.70 km,2/3 Konektor Tersedia,"('22 kW', '25 kW', '25 kW')","(1, 0, 1)",2025-05-15 09:58:54
SPKLU KANTOR BUPATI PASAMAN,"Jl. Jend. Sudirman, Pauah, Kec. Lubuk Sikaping, Kabupaten Pasaman, Sumatera Barat 26318",Buka 24 Jam,0.00,183.43 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:08:22
SPKLU PLN ULP AMPERA,"Jl. Gub. H.A. Bastari  Jakabaring, Palembang, Sumatera Selatan",Buka 24 Jam,4.88,444.76 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-15 10:27:45
SPKLU PLN UP3 DUMAI,"Jl. Jend. Sudirman No.185b, Bintan, Kota Dumai, Riau",Buka 24 Jam,4.85,233.04 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-15 10:11:57
SPKLU PLN ULP BRASTAGI,"Jl. Udara No.7, Gundaling I, Berastagi, Gundaling I, Kec. Berastagi, Kab. Karo, Sumatera Utara",Buka 24 Jam,4.71,535.43 km,2/2 Konektor Tersedia,(),(),2025-05-15 10:39:10
SPKLU MASJID AL IHSAN PANGKALAN,"Pangkalan, Kec. Pangkalan Koto Baru, Kabupaten Lima Puluh Kota, Sumatera Barat 26272",Buka 24 Jam,5.00,123.59 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 09:57:27
SPKLU Ashta Arcade Blok B,"Jl. Raya Rajeg, Sindang Panon, Sindang Jaya, Kab. Tangerang, Banten",Buka 24 Jam,5.00,829.85 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 11:19:07
SPKLU PLN ULP TOBOALI,"Jl. Puput No. 001 Toboali, Kabupaten Bangka Selatan, Kepulauan Bangka Belitung 33783",Buka 24 Jam,5.00,601.27 km,3/3 Konektor Tersedia,"('22 kW', '50 kW', '50 kW')","(1, 1, 1)",2025-05-15 10:48:42
SPKLU PLN ULP MEULABOH KOTA,"Jl. Geureute I, Kuta Padang, Kec. Johan Pahlawan, Kab. Aceh Barat, Aceh",Buka 24 Jam,0.00,801.05 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 11:07:28
SPKLU PLN ULP MENTOK,"JL. Jenderan Basuki Rachmat, Air Belo, Mentok, Kabupaten Bangka Barat, Kepulauan Bangka Belitung 33351",Buka 24 Jam,5.00,424.59 km,3/3 Konektor Tersedia,"('7 kW', '100 kW', '100 kW')","(1, 1, 1)",2025-05-15 10:23:10
SPKLU Grand Batavia,"Puri Jaya Batavia Jl. Raya Cadas - Kukun, Sindangsari, Pasar Kemis, Kabupaten Tangerang",Buka 24 Jam,4.69,828.92 km,0/1 Konektor Tersedia,(),(),2025-05-15 11:18:15
SPKLU PLN ULP SEKAYU,"Jl. Kopral Hanafiah, Serasan Jaya, Kec. Sekayu, Kabupaten Musi Banyuasin, Sumatera Selatan 30711",Buka 24 Jam,5.00,360.64 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:19:29
"SPKLU HVT Rest Area Pinang KM 13,5","Ruas Tol Jakarta - Tangerang Km. 13,5 A, RT.001/RW.007, Pinang, Kota Tangerang, Banten",Buka 24 Jam,4.21,845.41 km,2/5 Konektor Tersedia,"('22 kW', '60 kW', '60 kW', '60 kW', '60 kW')","(1, 1, 0, 0, 0)",2025-05-15 11:40:17
SPKLU PLN PADANG ARO,"Jl. Bangun Rejo, Lubuk Gadang Sel., Kec. Sangir, Kabupaten Solok Selatan, Sumatera Barat 27778",Buka 24 Jam,0.00,136.54 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:00:06
PLN Kantor Jaga Belinyu,"Kuto Panji, Kec Belinyu (Kantor Jaga Belinyu) Kabupaten Bangka, Kepulauan Bangka Belitung",Buka 24 Jam,4.33,473.60 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:31:12
SPKLU PLN ULP GEBANG,"Jl. Medan Banda Aceh 67, Pekan Gebang, Kec. Gebang, Kabupaten Langkat, Sumatera Utara 20857",Buka 24 Jam,5.00,612.68 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:49:51
SPKLU Flavor Bliss Suvarna Sutera,"Jl. Suvarna Sutera Blvd, Suka Harja, Kec. Sindang Jaya, Kabupaten Tangerang, Banten 15560",Buka 24 Jam,4.63,830.59 km,2/2 Konektor Tersedia,"('22 kW', '25 kW')","(1, 1)",2025-05-15 11:19:49
SPKLU (ARISTA POWER) BYD BSD CITY,"BSD City Serpong Kavling De Park, Jl. BSD Raya Utama Lot 1, Lengkong Kulon, Kec. Pagedangan, Kabupaten Tangerang, Banten 15331",Buka 24 Jam,4.77,847.77 km,0/4 Konektor Tersedia,(),(),2025-05-15 11:45:58
SPKLU Perum Akasia FC,"Griya Inti Sentosa, Jl. Akasia Bukit Golf Mediterania",Buka 24 Jam,5.00,841.27 km,0/2 Konektor Tersedia,"('50 kW', '50 kW')","(0, 0)",2025-05-15 11:33:08
SPKLU REST AREA KM 67 A Tol Bakauheni-Terbanggi Besar,"SPKLU REST AREA KM 67 A Tol Bakauheni-Terbanggi Besar,Serdang, Kec. Tj. Bintang, Kabupaten Lampung Selatan, Lampung 35361",Buka 24 Jam,0.00,688.30 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:56:32
SPKLU HOTEL MAHKOTA SINGKAWANG,"Jl. P. Diponegoro No.1, Pasiran, Kec. Singkawang Bar., Kota Singkawang, Kalimantan Barat 79122",Buka 24 Jam,5.00,821.21 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 11:13:38
SPKLU HOTEL MAESTRO PONTIANAK,"Jl. Slt. Abdurrahman No. 72-74, Akcaya, kec. Pontianak Sel., Kota Pontianak, Kalimantan Barat",Buka 24 Jam,4.44,848.49 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-15 11:48:35
SPKLU PLN KANTOR BUPATI PESSEL,"Jl. Agus Salim, Painan, Kec. Iv Jurai, Kabupaten Pesisir Selatan, Sumatera Barat 25651",Buka 24 Jam,5.00,163.13 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-15 10:06:16
SPKLU PLN HOTEL EMERSIA,"Jl. Hamka No.41Jorong Parak Juar, Jl. Hamka No.60, Baringin, Kec. Lima Kaum, Kabupaten Tanah Datar, Sumatera Barat 27211",Buka 24 Jam,5.00,125.50 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 09:58:33
SPKLU Tsahang,"Jl. Merdeka No.184, Batin Tikal, Kec. Taman Sari, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33684",Buka 24 Jam,5.00,523.75 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:35:51
SPKLU MITRA ANDA,"Jl. Hasanuddin, Sungai Jawi Dalam, Kec. Pontianak Bar., Kota Pontianak, Kalimantan Barat 78244",Buka 24 Jam,5.00,848.33 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 11:47:46
SPKLU PLN UP3 RENGAT,"Jl. Lintas Timur, Desa Sungai Dawu, Kec. Rengat Barat - Indragiri Hulu",Buka 24 Jam,4.74,80.13 km,0/2 Konektor Tersedia,"('A CCS2', 'B CCS2')","(0, 0)",2025-05-15 09:49:04
SPKLU Dealer Vinfast,"Jl. Raya Merdeka No. 175, Cimone Jaya, Kec. Karawaci, Kota Tangerang, Banten",Buka 24 Jam,0.00,838.22 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-15 11:26:48
SPKLU Club House Puri 11,"Pd. Pucung, Kota Tangerang, Banten",Buka 24 Jam,2.60,846.47 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-15 11:42:31
SPKLU PLN ULP MALINGPING,"Jl. Raya Saketi - Malingping No. 88,  Rahong,  Kec Malingping,  Kab Lebak,  Banten",Buka 24 Jam,5.00,849.04 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 11:50:50
SPKLU KOTA SUTERA,"Kawasan Perumahan Kota Sutera Jl Raya Cadas Kukun No 189 Kp Leles Sindangsari Pasar Kemis, Kabupaten Tangerang, Banten",Buka 24 Jam,5.00,828.30 km,0/1 Konektor Tersedia,"('7 kW',)","(0,)",2025-05-15 11:17:16
SPKLU PLN UP3 SUBULUSSALAM,"Jl. Cut meutia rimo, Penanggalan, Kec. Penanggalan, Kota Subulussalam, Aceh 24783",Buka 24 Jam,5.00,532.18 km,2/2 Konektor Tersedia,"('25 kW', '22 kW')","(1, 1)",2025-05-15 10:38:55
SPKLU PLN ULP LUBUK BASUNG,"Lubuk Basung, Kec. Lubuk Basung, Kabupaten Agam, Sumatera Barat 26452",Buka 24 Jam,0.00,187.82 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:08:49
SPKLU ALOHA PIK 2,"Jl. Laksamana Yos Sudarsono PIK 2, Dadap, Kec. Kosambi, Kabupaten Tangerang, Banten",Buka 24 Jam,4.44,836.00 km,5/7 Konektor Tersedia,"('22 kW', '22 kW', '22 kW', '100 kW', '100 kW', 'A CCS2', 'B CCS2')","(1, 1, 1, 1, 0, 1, 0)",2025-05-15 11:24:58
SPKLU Kampus IT PLN,"Menara PLN, Jl. Lkr. Luar Barat Lantai 2, RT.1/RW.1, Duri Kosambi, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11750",Buka 24 Jam,4.25,844.74 km,0/1 Konektor Tersedia,"('22 kW',)","(0,)",2025-05-15 11:38:11
SPKLU PT Indomobil Trada Nasional,"Jl. Pantai Indah Selatan No.1, Penjaringan, Jakarta Utara, DKI Jakarta 14460",Buka 24 Jam,4.77,843.25 km,4/4 Konektor Tersedia,"('22 kW', '22 kW', '25 kW', '25 kW')","(1, 1, 1, 1)",2025-05-15 11:36:04
SPKLU PLN ZILA CAFE,"Jl. Padang - Alahan Panjang, Simpang Tj. Nan IV, Kec. Danau Kembar, Kabupaten Solok, Sumatera Barat 27383",Buka 24 Jam,5.00,128.53 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 09:59:26
SPKLU PLN UPK Bangka Belitung,Jl. Lintas Timur Desa Air Anyir Kec. Merawang Kabupaten Bangka Prov. Kep. Bangka Belitung,Buka 24 Jam,5.00,526.23 km,1/1 Konektor Tersedia,"('25 kW',)","(1,)",2025-05-15 10:36:49
SPKLU PLN ULP MUARA ENIM,"Jl. Sultan Mahmud Badaruddin II, Kelurahan Air Lintang, Kec. Muara Enim, Kabupaten Muara Enim, Sumatera Selatan 31314",Buka 24 Jam,4.13,425.69 km,3/3 Konektor Tersedia,"('22 kW', '100 kW', '100 kW')","(1, 1, 1)",2025-05-15 10:23:27
SPKLU Rest Area KM 208 A Tol Terpeka,"Rest Area KM 208 A Tol Terpeka, Warga Indah Jaya, Kec. Banjar Agung, Kab. Tulang Bawang, Lampung 34684",Buka 24 Jam,4.50,574.75 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:48:00
SPKLU PLN ULP PANDEGLANG,"Jl. Jenderal Ahmad Yani No.11, Curug Sawer, Kec. Pandeglang, Kabupaten Pandeglang, Banten 42211",Buka 24 Jam,5.00,812.92 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-15 11:12:31
SPKLU PLN SENTRALAND MEDAN,"Jl. Nikel, Sukaramai II, Kec. Medan Area, Kota Medan, Sumatera Utara 20224",Buka 24 Jam,4.91,555.43 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:41:44
SPKLU UP3 BELITUNG,"Jl. Ahmad Yani No.111, Belitung, Kepulauan Bangka Belitung",Buka 24 Jam,4.84,709.53 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-15 10:58:45
SPKLU PLN REST AREA KM 65A,"Tanah Raja, Kec. Sei Rampah, Kabupaten Serdang Bedagai, Sumatera Utara 20986",Buka 24 Jam,5.00,527.23 km,2/2 Konektor Tersedia,"('A CCS2', 'B CCS2')","(1, 1)",2025-05-15 10:37:34
SPKLU Kejaksaan Negeri Jakarta Barat,"Kembangan Utara, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta",Buka 24 Jam,4.00,846.97 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-15 11:43:33
SPKLU PLN ULP TALUK KUANTAN,"Ps. Taluk, Kec. Kuantan Tengah, Kabupaten Kuantan Singingi, Riau 29566",Buka 24 Jam,4.85,20.46 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-15 09:47:49
SPKLU SARUNI JAYA SWALAYAN,"Jl. Raya Labuan - Pandeglang, Saruni, Kec. Majasari Kabupaten Pandeglang, Banten",Buka 24 Jam,5.00,813.97 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 11:12:48
SPKLU Paramount Petals Club House,"Jl. Boulevard Paramount Petals, Cukang Galih, Tangerang Regency, Banten",Buka 24 Jam,3.57,839.19 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 11:27:53
SPKLU PLN ULP SEI DURI,"Jl. Sumbawa No.98A, Sungai Duri, Kec. Sungai Raya, Kabupaten Bengkayng Kalimantan Barat 79271",Buka 24 Jam,0.00,810.39 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-15 11:11:39
SPKLU PLN ULP PADANG PANJANG,"Padang Panjang, Silaing Bawah, Kec. Padang Panjang Bar., Kota Padang Panjang, Sumatera Barat 27118",Buka 24 Jam,5.00,147.81 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:01:16
SPKLU RUMAH BUMN JAMBI,Jl. Sukarno Hatta No.35-36 Paal Merah Pasir Putih Jambi Selatan Jambi,Buka 24 Jam,5.00,251.29 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-15 10:14:29
SPKLU PLN ULP PEMANGKAT,"Jl. Moh. Hambal, Pemangkat Kota, Kec. Pemangkat, Kabupaten Sambas, Kalimantan Barat 79453",Buka 24 Jam,5.00,826.84 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-15 11:15:59
SPKLU PLN ULP PANGKALAN BRANDAN,"Brandan Tim. Baru, Kec. Babalan, Kabupaten Langkat, Sumatera Utara 20881",Buka 24 Jam,4.00,621.71 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:50:02
SPKLU WISMA PLN BUKITTINGGI,"Jl. Ahmad Karim No.16, Benteng Ps. Atas, Kec. Guguk Panjang, Kota Bukittinggi, Sumatera Barat 26136",Buka 24 Jam,4.88,150.69 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:01:43
SPKLU PLN ULP BINTUHAN,"Jalan Padang Genteng, Kaur Selatan, Kab. Kaur, Bengkulu 38963",Buka 24 Jam,4.33,516.67 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:34:28
SPKLU PLN ULP KURANJI,"Jl. By Pass, Sungai Sapih, Kec. Kuranji, Kota Padang, Sumatera Barat 25586",Buka 24 Jam,5.00,156.21 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:02:37
SPKLU PLN ICON + SBU SBT,"Jl. Soekarno - Hatta, Sidomulyo Tim., Kota Pekanbaru, Riau",Buka 24 Jam,3.17,102.14 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-15 09:50:54
SPKLU REST AREA 68A,"Jalan Tol Tangerang Merak KM 68 A Kec Cipocok Jaya Kota Serang, Banten",Buka 24 Jam,4.05,804.79 km,5/5 Konektor Tersedia,"('7 kW', '30 kW', '30 kW', 'A CCS2', 'B CCS2')","(1, 1, 1, 1, 1)",2025-05-15 11:10:50
SPKLU PLN ULP TANJUNG UBAN,"Jalan Indunsuri, Kelurahan Tanjung Uban Selatan ,Kecamatan Bintan Utara, Kabupaten Bintan Provinsi Kepulauan Riau",Buka 24 Jam,5.00,324.80 km,1/1 Konektor Tersedia,"('4 kW',)","(1,)",2025-05-15 10:16:47
SPKLU PLN ULP BAGAN BATU,"Bagan Batu, Kec. Bagan Sinembah, Torgamba, Kab. Labuhanbatu Selatan, Sumatera Utara",Buka 24 Jam,4.88,275.83 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-15 10:15:24
SPKLU PLAZA ANDALAS,"Jalan Pemuda ( Plaza Andalas Lt.2 No.11 Kel, Jl. Blk. Olo, Olo, Kec. Padang Bar., Kota Padang, Sumatera Barat",Buka 24 Jam,0.00,162.52 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:06:00
SPKLU PLN ULP SAWAHLUNTO,"Jl. Khatib Sulaiman, Santur, Kec. Barangin, Kota Sawahlunto, Sumatera Barat 27355",Buka 24 Jam,5.00,110.90 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 09:54:08
SPKLU PLN KP PANTI,"Jl lintas Panti, Panti, Kabupaten Pasaman, Sumatera Barat 26352",Buka 24 Jam,0.00,205.19 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:10:09
SPKLU OPI MALL,"Jalan Gubernur H.A.Bastari, Sungai Kedukan, Kec. Rambutan Kab. Banyu Asin Provinsi Sumsel",Buka 24 Jam,0.00,447.90 km,1/2 Konektor Tersedia,"('22 kW', '30 kW')","(0, 1)",2025-05-15 10:28:35
SPKLU The Campus Coffee and Eatery,"Jl. Pinang, Pabuaran, Kec. Tigaraksa, Kabupaten Tangerang, Banten",Buka 24 Jam,5.00,835.10 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 11:23:41
SPKLU PLN ULP KOTA PINANG,"Jl. Lintas Sumatra, Kota Pinang, Kec. Kota Pinang, Kab. Labuhanbatu Selatan, Sumatera Utara 21464",Buka 24 Jam,0.00,313.84 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:16:30
SPKLU MALL BOEMI KEDATON,"Jl. Teuku Umar No.1, Labuhan Ratu, Kec. Kedaton, Kota Bandar Lampung, Lampung 35132",Buka 24 Jam,3.63,675.23 km,1/2 Konektor Tersedia,"('25 kW', '22 kW')","(1, 0)",2025-05-15 10:53:05
SPKLU PLN UP3 CENGKARENG,"Jl Peta Selatan No.39, Cengkareng, Jakarta Barat, DKI Jakarta 11750",Buka 24 Jam,4.25,844.94 km,0/2 Konektor Tersedia,"('7 kW', '22 kW')","(0, 0)",2025-05-15 11:39:36
SPKLU MASJID H. ALIUS,"Koto Gaek Guguak, Kec. Gn. Talang, Kabupaten Solok, Sumatera Barat 27365",Buka 24 Jam,5.00,136.07 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 09:59:55
SPKLU Pelindo Regional 2 Tanjung Pandan,"Jl. Pelabuhan Tanjungpandan No.1, Tj. Pandan, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33411",Buka 24 Jam,5.00,706.35 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:57:51
SPKLU PLN UIW SUMBAR,"Jl. Dr. Wahidin No. 8 Sawahan, Kota Padang, Sumatera Barat",Buka 24 Jam,4.91,160.63 km,3/3 Konektor Tersedia,"('22 kW', '60 kW', '60 kW')","(1, 1, 1)",2025-05-15 10:04:06
SPKLU PLN KP BONJOL,"Jalan Trans Sumatera Bukittinggi - Padang Sidempuan No. 93, Ganggo Hilia, Bonjol, Ganggo Mudiak, Kec. Bonjol, Kabupaten Pasaman, Sumatera Barat 26381",Buka 24 Jam,0.00,172.65 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:07:01
SPKLU Terrace 8 Suvarna Sutera,"Wana Kerta, Sindang Jaya, Tangerang Regency, Banten 15560",Buka 24 Jam,4.57,829.03 km,1/2 Konektor Tersedia,"('7 kW', '22 kW')","(1, 0)",2025-05-15 11:18:51
SPKLU REST AREA KM 311 PALEMBANG,Ruas Tol Terbangi Besar - Pematang Panggang  - Kayu Agung,Buka 24 Jam,4.31,491.27 km,3/3 Konektor Tersedia,"('22 kW', '120 kW', '120 kW')","(1, 1, 1)",2025-05-15 10:32:44
SPKLU PLN ULP INDARUNG,"Jl. Padang - Bengkulu, Batung Taba Nan XX, Kec. Lubuk Begalung, Kota Padang, Sumatera Barat 25154",Buka 24 Jam,5.00,159.16 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 10:03:21
