Nama SPKLU,Alamat,Waktu Operasi,Jam Buka,Jarak,Konektor,Charging Slots,Ketersediaan,Timestamp
SPKLU WISMA PLN BUKITTINGGI,"Jl. Ahmad Karim No.16, Benteng Ps. Atas, Kec. Guguk Panjang, Kota Bukittinggi, Sumatera Barat 26136",Buka 24 Jam,4.88,104.31 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:04:18
SPKLU PLN ULP Tebing Tinggi,"Jl. Jend. Sudirman No.287, Badak Bejuang, Tebing Tinggi Kota, Sumatera Utara",Buka 24 Jam,4.7,465.77 km,5/5 Konektor Tersedia,"('22 kW', '25 kW', '25 kW', '50 kW', '50 kW')","(1, 1, 1, 1, 1)",2025-05-15 18:30:33
SPKLU PLN UPDL TUNTUNGAN,"Jl. Lap. Golf No.35, Kp. Tengah, Kec. Pancur Batu, Kabupaten Deli Serdang, Sumatera Utara 20353",Buka 24 Jam,5.0,515.19 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:38:57
SPKLU REST AREA KM 67 B Tol Bakauheni-Terbanggi Besar,"SPKLU REST AREA KM 67 B Tol Bakauheni-Terbanggi Besar,Serdang, Kec. Tj. Bintang, Kabupaten Lampung Selatan, Lampung 35361",Buka 24 Jam,0.0,728.24 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:58:34
SPKLU PLN ULP MUARA TEBO,"Jl. H. Mansyur Desa Baru Muara Tebo, Kab Muara Tebo, Jambi",Buka 24 Jam,4.0,183.83 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:14:52
SPKLU PLN ZILA CAFE,"Jl. Padang - Alahan Panjang, Simpang Tj. Nan IV, Kec. Danau Kembar, Kabupaten Solok, Sumatera Barat 27383",Buka 24 Jam,5.0,105.39 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:04:44
SPKLU SUMUT SPORT CENTRE ASTAKA,"Jl. Williem Iskandar No.9, Kenangan Baru, Kec. Percut Sei Tuan, Kabupaten Deli Serdang, Sumatera Utara 20371",Buka 24 Jam,4.56,518.30 km,2/2 Konektor Tersedia,"('25 kW', '22 kW')","(1, 1)",2025-05-15 18:40:53
SPKLU PLN BANDARA MINANG KABAU,"Jl. Katapiang, Kec. Batang Anai, Kabupaten Padang Pariaman, Sumatera Barat 25586 (P7)",Buka 24 Jam,5.0,126.40 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:07:59
SPKLU PLN ULP LINTAU,"Nagari Tigojangko, Jl. Sitangkai-Balaitangah No.Km.3, Kec. Lintau Buo Utara, Kabupaten Tanah Datar, Sumatera Barat",Buka 24 Jam,5.0,63.70 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 17:55:47
SPKLU PLN UP3 BANGKINANG,"Jl. Bangkinang-Payakumbuh, Merangin, Kabupaten Kampar, Riau",Buka 24 Jam,5.0,77.73 km,2/2 Konektor Tersedia,"('50 kW', '50 kW')","(1, 1)",2025-05-15 17:58:42
SPKLU PLN ULP KOTA PINANG,"Jl. Lintas Sumatra, Kota Pinang, Kec. Kota Pinang, Kab. Labuhanbatu Selatan, Sumatera Utara 21464",Buka 24 Jam,0.0,276.34 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:18:34
SPKLU PLN ULP MUARA LABUH,"Jalan Batang Lawe, Muara Labuh, Pasir Talang Bar., Kec. Sungai Pagu, Kabupaten Solok Selatan, Sumatera Barat 27776",Buka 24 Jam,0.0,135.07 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:10:29
SPKLU SKAY WAY COFFEE,"Jl. Raya Bukittinggi - Payakumbuh No.233, Pakan Sinayan, Kec. Payakumbuh Bar., Kota Payakumbuh, Sumatera Barat 26224",Buka 24 Jam,5.0,73.95 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 17:57:14
SPKLU PLN ULP KUTACANE,"Jl. Perapat Hulu, Babussalam, Aceh Tenggara, Aceh 24651",Buka 24 Jam,0.0,569.35 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:47:20
SPKLU PLN ULP TEBING TINGGI,"Jl Sekip, Kupang, Kec. Tebing Tinggi, Kab. Empat Lawang, Sumatera Selatan",Buka 24 Jam,5.0,415.66 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:26:48
SPKLU PLN UP3 PADANG,"Jl. S. Parman No.221, Ulak Karang Utara, Kec. Padang Utara, Kota Padang, Sumatera Barat",Buka 24 Jam,5.0,126.76 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:09:11
SPKLU PLN ULP TELUK SEGARA,Jl. Prof Dr. Hazairin No. 8 Teluk Segara Bengkulu,Buka 24 Jam,5.0,402.02 km,3/3 Konektor Tersedia,"('22 kW', '60 kW', '60 kW')","(1, 1, 1)",2025-05-15 18:25:36
SPKLU POSKO YANTEK BELILAS,"Jln Lintas Sumatera, Pangkalan Kasai, Kabupaten Indragiri Hulu, Riau",Buka 24 Jam,5.0,126.79 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-15 18:09:27
SPKLU PLN ULP KENTEN,"Palembang, Suka Maju, Kec. Sako, Kota Palembang, Sumatera Selatan 30961",Buka 24 Jam,0.0,484.18 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:32:50
SPKLU PLN UID RIAU & KEPRI,"Labuh Baru Barat, Payung Sekaki, Kota Pekanbaru, Riau 28292",Buka 24 Jam,4.86,87.50 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-15 18:01:23
SPKLU PLN ULP IDI,"JL. Medan - Banda Aceh, Gp. Tanoh Anou, Kab. Aceh Timur, Idi Rayeuk, Aceh, 24454",Buka 24 Jam,5.0,698.51 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:54:41
SPKLU PLN GH LAHAT,"Jalan Kol. H.Burlian  Kel.Bandar Jaya Kec.Lahat Kabupaten Lahat, Sumatera Selatan 31412",Buka 24 Jam,4.92,460.31 km,3/3 Konektor Tersedia,"('22 kW', '50 kW', '50 kW')","(1, 1, 1)",2025-05-15 18:29:45
SPKLU ASTON LAMPUNG CITY HOTEL,"Jl. Gatot Subroto No.81, Garuntang, Kec. Telukbetung Selatan, Kota Bandar Lampung, Lampung 35228",Buka 24 Jam,4.83,721.51 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-15 18:57:48
SPKLU PLN ULP PARAPAT,"Jl. Bangun Dolok Nomor 14 Girsang Sipangan Bolon, Simalungun, Sumatera Utara",Buka 24 Jam,4.29,418.95 km,5/5 Konektor Tersedia,"('22 kW', '25 kW', '25 kW', '50 kW', '50 kW')","(1, 1, 1, 1, 1)",2025-05-15 18:27:22
SPKLU HOTEL MARRIOTT RESORT LAMPUNG,"Jl. Pantai Mutun, Hurun, Kec. Padang Cermin, Kabupaten Pesawaran, Lampung",Buka 24 Jam,1.67,727.11 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-15 18:58:24
SPKLU RUMAH BUMN JAMBI,Jl. Sukarno Hatta No.35-36 Paal Merah Pasir Putih Jambi Selatan Jambi,Buka 24 Jam,5.0,298.46 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-15 18:20:58
SPKLU Cafe Monocsky,"Jl. Pramuka, Lembah Sari, Kota Pekanbaru, Riau",Buka 24 Jam,5.0,96.93 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:03:42
SPKLU PLN WARONG ESSY,"Sungai Rumbai Tim., Kec. Sungai Rumbai, Kabupaten Dharmasraya, Sumatera Barat 27684",Buka 24 Jam,0.0,114.57 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:06:01
SPKLU CityView Medan,"Jl. Komodor Muda Adi Sucipto, Suka Damai, Kec. Medan Polonia, Kota Medan, Sumatera Utara",Buka 24 Jam,4.23,515.40 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-15 18:39:08
SPKLU PLN ULP BAGAN BATU,"Bagan Batu, Kec. Bagan Sinembah, Torgamba, Kab. Labuhanbatu Selatan, Sumatera Utara",Buka 24 Jam,4.88,240.61 km,0/1 Konektor Tersedia,"('30 kW',)","(0,)",2025-05-15 18:17:16
"SPKLU REST AREA KM-87B NATAR, LAMPUNG SELATAN","Rest Area KM 87B Natar, Lampung Selatan, Lampung",Buka 24 Jam,3.69,709.76 km,3/3 Konektor Tersedia,"('A CCS2', 'B CCS2', '4 kW')","(1, 1, 1)",2025-05-15 18:55:01
SPKLU Rest Area KM 36 A Pekanbaru - Bangkinang,"Jl. Tol Pekanbaru - Bangkinang KM 36 A, Muara Jalai, Kec. Bangkinang, Kabupaten Kampar, Riau 21184",Buka 24 Jam,4.5,81.91 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-15 18:00:01
SPKLU PLN ULP PAYAKUMBUH,"Jl. Moh. Yamin, Padang Tiakar Hilir, Kec. Payakumbuh Timur, Kota Payakumbuh, Sumatera Barat 26212",Buka 24 Jam,4.67,73.81 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 17:56:59
SPKLU PLN ULP TANJUNG BALAI,"Jl. Jendral Sudirman, Tj. Balai Kota I, Tanjungbalai Selatan, Kota Tanjung Balai, Sumatera Utara 21334",Buka 24 Jam,1.0,395.59 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:25:00
SPKLU PLN ICON + SBU SBT,"Jl. Soekarno - Hatta, Sidomulyo Tim., Kota Pekanbaru, Riau",Buka 24 Jam,3.17,82.29 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-15 18:00:11
SPKLU PLN ULP KOTABARU,"‎‎Jl‎.  ‎Nuri Jelutung‎, ‎Kota Jambi‎, ‎36133‎",Buka 24 Jam,4.0,296.26 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:20:42
PLN UPDK JAMBI,"‎‎Jl. Dokter Setia Budi ,Rajawali, Kec. Jambi Tim., Kota Jambi, Jambi 36143",Buka 24 Jam,0.0,295.63 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:20:00
SPKLU Hotel Umega,"Jl. Trans Sumatera Km. 200, Gunung Medan, Muara Bungo - Solok, Kabupaten Dharmasraya, Sumatera Barat 27573",Buka 24 Jam,5.0,88.29 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:02:05
SPKLU PLN ULP Muratara,"Lawang Agung, Kec. Rupit, Kab. Musi Rawas Utara, Sumatera Selatan",Buka 24 Jam,0.0,319.91 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:21:24
SPKLU PLN UIP SBS,"Jl. Residen Abdul Rozak, Palembang, Sumatera Selatan",Buka 24 Jam,5.0,486.78 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-15 18:34:22
SPKLU PLN ULP PANGURURAN,"Jl. Kejaksan, Kabupaten Samosir, Sumatera Utara 22392",Buka 24 Jam,5.0,431.82 km,3/3 Konektor Tersedia,"('22 kW', '60 kW', '60 kW')","(1, 1, 1)",2025-05-15 18:27:38
SPKLU TRANSMART PALEMBANG CITY CENTRE,"Jl. Radial, 26 Ilir, Kec. Bukit Kecil, Kota Palembang, Sumatera Selatan 30127",Buka 24 Jam,5.0,485.51 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:34:01
SPKLU Rest Area KM 172-B Tulang Bawang Barat,"Rest Area KM 172-B Tulang Bawang Barat, Lampung",Buka 24 Jam,4.44,643.56 km,4/4 Konektor Tersedia,"('22 kW', '50 kW', '50 kW', '22 kW')","(1, 1, 1, 1)",2025-05-15 18:52:42
SPKLU IBI DARMAJAYA,"Jl. ZA. Pagar Alam No.93, Gedong Meneng, Kec. Rajabasa, Kota Bandar Lampung, Lampung 35141",Buka 24 Jam,4.0,713.88 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:55:57
SPKLU PLN UP3 MUARA BUNGO,"Jalan Sultan Thaha No. 771  Bungo Barat, Kec. Ps. Muara Bungo, Kabupaten Bungo, Jambi",Buka 24 Jam,5.0,160.95 km,3/3 Konektor Tersedia,"('7 kW', '120 kW', '120 kW')","(1, 1, 1)",2025-05-15 18:13:20
SPKLU Rest Area KM 87 A Tol Bakauheni-Terbanggi Besar,"Rest Area KM 87 A Tol Bakauheni-Terbanggi Besar, Fajar Baru, Kec. Jati Agung, Kabupaten Lampung Selatan, Lampung",Buka 24 Jam,4.94,710.01 km,3/3 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:55:11
SPKLU ULP TAPAK TUAN,"Desa Jambo Apha, Kecamatan Tapak Tuan, Kabupaten Aceh Selatan, Aceh 23715",Buka 24 Jam,5.0,603.61 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:50:30
SPKLU MALL BOEMI KEDATON,"Jl. Teuku Umar No.1, Labuhan Ratu, Kec. Kedaton, Kota Bandar Lampung, Lampung 35132",Buka 24 Jam,3.63,714.88 km,2/2 Konektor Tersedia,"('25 kW', '22 kW')","(1, 1)",2025-05-15 18:56:16
SPKLU PLN ULP STABAT,"Jl. Proklamasi, Kwala Bingai, Kec. Stabat, Kabupaten Langkat, Sumatera Utara 20811",Buka 24 Jam,5.0,547.16 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:45:56
SPKLU Kantor ULP Talang Padang,"Jl. Raden Intan No.76, Suka Merindu, Kec. Talang Padang, Kabupaten Tanggamus, Lampung 35377",Buka 24 Jam,5.0,682.06 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:53:39
SPKLU REST AREA KM 116 B LAMPUNG TENGAH,"SPKLU Rest Area km 116 B, Bumi Ratu Nuban, Lampung Tengah",Buka 24 Jam,4.66,686.56 km,3/3 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:54:05
SPKLU PLN ULP BINTUHAN,"Jalan Padang Genteng, Kaur Selatan, Kab. Kaur, Bengkulu 38963",Buka 24 Jam,4.33,548.36 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:46:12
SPKLU PLN ULP INDARUNG,"Jl. Padang - Bengkulu, Batung Taba Nan XX, Kec. Lubuk Begalung, Kota Padang, Sumatera Barat 25154",Buka 24 Jam,5.0,126.68 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:09:00
SPKLU PLN ULP SEKAYU,"Jl. Kopral Hanafiah, Serasan Jaya, Kec. Sekayu, Kabupaten Musi Banyuasin, Sumatera Selatan 30711",Buka 24 Jam,5.0,402.91 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:25:52
SPKLU PLN ULP BALIGE,"Jl. Dr. T.D. Pardede No.14, Kec. Balige, Toba, Sumatera Utara 22312",Buka 24 Jam,5.0,382.23 km,3/3 Konektor Tersedia,"('22 kW', '60 kW', '60 kW')","(1, 1, 1)",2025-05-15 18:24:44
SPKLU Rest Area KM 208 A Tol Terpeka,"Rest Area KM 208 A Tol Terpeka, Warga Indah Jaya, Kec. Banjar Agung, Kab. Tulang Bawang, Lampung 34684",Buka 24 Jam,4.5,617.11 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:51:12
SPKLU HOTEL SANTIKA LAHAT,"Jl. Lubuk Beringin No.138, Kel.Manggul, Kec. Lahat, Kabupaten Lahat, Sumatera Selatan",Buka 24 Jam,5.0,461.21 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:29:55
SPKLU Rest Area KM 234 A Bakauheni - Kayu Agung,"Rest Area 234A, Way Serdang, Mesuji, Lampung",Buka 24 Jam,4.97,600.12 km,3/3 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:50:20
SPKLU PLN ULP BRASTAGI,"Jl. Udara No.7, Gundaling I, Berastagi, Gundaling I, Kec. Berastagi, Kab. Karo, Sumatera Utara",Buka 24 Jam,4.71,494.08 km,2/2 Konektor Tersedia,"('30 kW', '30 kW')","(1, 1)",2025-05-15 18:36:22
SPKLU PLN HILLPARK SIBOLANGIT,"Jl. Jamin Ginting, Sikeben, Kec. Sibolangit, Kabupaten Deli Serdang, Sumatera Utara 20357",Buka 24 Jam,3.5,498.89 km,1/1 Konektor Tersedia,"('25 kW',)","(1,)",2025-05-15 18:37:44
SPKLU PLN ULP AMPERA,"Jl. Gub. H.A. Bastari  Jakabaring, Palembang, Sumatera Selatan",Buka 24 Jam,4.88,489.97 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-15 18:35:43
SPKLU PLN ULP MEDAN BARU,"Jl. Sei Batu Gingging Ps. X, Merdeka, Kec. Medan Baru, Kota Medan, Sumatera Utara 20154",Buka 24 Jam,4.95,518.31 km,2/2 Konektor Tersedia,"('7 kW', '22 kW')","(1, 1)",2025-05-15 18:41:12
SPKLU PLN ULP AEK KANOPAN,"Aek Kanopan Tim., Kec. Kualuh Hulu, Kabupaten Labuhanbatu Utara, Sumatera Utara 21273",Buka 24 Jam,5.0,364.66 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:22:47
SPKLU (ARISTA POWER) MERCEDES BENZ ARISTA MEDAN,"Jl. T. Amir Hamzah No.49, Sei Agul, Kec. Medan Bar., Kota Medan, Sumatera Utara 20117",Buka 24 Jam,4.91,521.05 km,2/2 Konektor Tersedia,(),(),2025-05-15 18:43:31
SPKLU PLN HOTEL EMERSIA,"Jl. Hamka No.41Jorong Parak Juar, Jl. Hamka No.60, Baringin, Kec. Lima Kaum, Kabupaten Tanah Datar, Sumatera Barat 27211",Buka 24 Jam,5.0,81.79 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 17:59:45
SPKLU LAMPUNG CITY MALL,"Jl. Yos Sudarso No.80, Bumi Waras, Kec. Bumi Waras, Kota Bandar Lampung",Buka 24 Jam,4.82,721.69 km,0/1 Konektor Tersedia,"('22 kW',)","(0,)",2025-05-15 18:58:04
SPKLU PLN ULP SUNGAI PENUH,"Jl. RE Martadinata No.1 Kota Sungai Penuh, Jambi",Buka 24 Jam,3.5,197.28 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:15:08
SPKLU PLN ULP LIMAPULUH,"Jl. Perintis Kemerdekaan, Lima Puluh Kota, Kec. Lima Puluh, Kabupaten Batu Bara, Sumatera Utara 21255",Buka 24 Jam,5.0,435.69 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:28:04
SPKLU PLN ULP SEI RAMPAH,"Jl. Medan - Tebing Tinggi No.300, Firdaus, Kec. Sei Rampah, Kabupaten Serdang Bedagai, Sumatera Utara 20995",Buka 24 Jam,0.0,482.39 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:32:00
SPKLU Taman Merdeka Kota Metro,"Jl. AH Nasution, Imopuro, Kec. Metro Pusat, Kota Metro, Lampung",Buka 24 Jam,4.72,695.27 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-15 18:54:15
SPKLU PLN ULP RENGAT KOTA,"Jl. Laksamana Laut Yos Sudarso, Sekip Hulu, Kec. Rengat, Kabupaten Indragiri Hulu, Riau 29314",Buka 24 Jam,0.0,138.62 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:11:11
SPKLU KANTOR GUBERNUR SUMSEL,"Jl. Kapten A. Rivai No.3, Palembang, Sumatera Selatan",Buka 24 Jam,1.0,485.48 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-15 18:33:51
SPKLU KANTOR UP3 METRO,"Jl. Letjend Alamsyah Ratu Prawira Negara, Metro, Kec. Metro Pusat, Kota Metro, Lampung 34124",Buka 24 Jam,5.0,696.56 km,2/2 Konektor Tersedia,"('50 kW', '50 kW')","(1, 1)",2025-05-15 18:54:31
SPKLU PLN UP3 DUMAI,"Jl. Jend. Sudirman No.185b, Bintan, Kota Dumai, Riau",Buka 24 Jam,4.85,216.42 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-15 18:16:35
SPKLU HOTEL HOLIDAY INN LAMPUNG BUKIT RANDU,"Jl. Kamboja No.1, RW.2, Kb. Jeruk, Kec. Tanjungkarang Timur, Kota Bandar Lampung, Lampung 35121",Buka 24 Jam,4.2,717.78 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-15 18:56:50
SPKLU PLN UP3 SUBULUSSALAM,"Jl. Cut meutia rimo, Penanggalan, Kec. Penanggalan, Kota Subulussalam, Aceh 24783",Buka 24 Jam,5.0,487.36 km,2/2 Konektor Tersedia,"('25 kW', '22 kW')","(1, 1)",2025-05-15 18:34:36
SPKLU LA PIT STOP CAR WASH,"Jl. Raya Padang - Bukittinggi, Lubuk Alung, Kec. Lubuk Alung, Kabupaten Padang Pariaman, Sumatera Barat 25582",Buka 24 Jam,5.0,121.34 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:06:42
SPKLU KANTOR DINAS ESDM,"Jl. Angkatan 45 No.2440, Palembang, Sumatera Selatan",Buka 24 Jam,0.0,484.79 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-15 18:33:05
SPKLU PLN ULP PENDOPO,"Jalan Merdeka Talang Ubi Selatan Pendopo, Kab. Penukal Abab Lematang Ilir, Sumatera Selatan 31212",Buka 24 Jam,0.0,435.33 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:27:48
SPKLU WING HUB KUALANAMU,"Komplek Hub, Kualanamu Hub Commercial Bizpark, Jl. Arteri Kualanamu No.9, Tumpatan Nibung, Kec. Batang Kuis, Kabupaten Deli Serdang, Sumatera Utara 20372",Buka 24 Jam,4.6,509.90 km,5/5 Konektor Tersedia,"('22 kW', '60 kW', '60 kW', '60 kW', '60 kW')","(1, 1, 1, 1, 1)",2025-05-15 18:38:37
SPKLU PLN ULP KUALA SIMPANG,"Jl. Ir. H. Juanda Dalam, Dalam, Karang Baru, Kabupaten Aceh Tamiang, Aceh",Buka 24 Jam,5.0,621.68 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-15 18:51:38
